id,host_id,host_is_superhost,neighbourhood_group,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,bathrooms,price,minimum_nights,number_of_reviews,reviews_per_month,review_scores_rating,availability_365
1000419,200106,t,Brooklyn,Bed-Stuy,40.69646,-73.93189,Private room,2,1,1.0,$174.70,2,16,0.74,4.6,159
1000420,200321,t,Brooklyn,DUMBO,40.67442,-73.9272,Private room,1,1,1.0,$142.23,7,59,1.51,4.75,141
1000421,200122,f,Brooklyn,Crown Heights,40.66227,-73.96217,Entire home/apt,4,2,1.5,$122.17,1,13,3.53,4.71,17
1000422,200318,f,Manhattan,Greenwich Village,40.79605,-73.96251,Private room,2,1,1.0,$95.67,2,15,0.73,4.75,67
1000423,200182,f,Brooklyn,Brooklyn Heights,40.6713,-73.96123,Entire home/apt,3,1,1.0,$173.02,30,1,1.11,4.76,113
1000424,200103,f,Manhattan,Harlem,40.805,-73.997,Entire home/apt,4,2,1.5,$347.79,2,62,1.82,4.82,21
1000425,200316,f,Brooklyn,DUMBO,40.66922,-73.94077,Private room,2,1,1.0,$130.12,2,56,1.03,4.87,19
1000426,200302,t,Manhattan,Midtown,40.81013,-73.96545,Private room,2,1,1.0,$193.98,2,15,2.67,4.64,262
1000427,200261,f,Queens,Long Island City,40.7354,-73.80344,Entire home/apt,3,1,1.2,$186.55,2,64,0.19,4.92,97
1000428,200113,t,Manhattan,SoHo,40.79163,-73.96962,Private room,2,1,1.0,$108.54,2,69,1.98,4.86,104
1000429,200070,t,Manhattan,Midtown,40.75927,-73.95931,Private room,2,1,1.0,$166.21,5,26,1.45,4.76,285
1000430,200160,f,Manhattan,Lower East Side,40.79766,-73.95915,Shared room,1,1,1.0,$164.50,2,14,0.66,4.37,4
1000431,200240,t,Brooklyn,Park Slope,40.6787,-73.95854,Entire home/apt,4,3,2.2,$255.20,5,29,2.32,4.73,128
1000432,200011,t,Brooklyn,Crown Heights,40.64356,-73.94184,Entire home/apt,4,2,2.0,$466.41,2,53,2.39,4.72,158
1000433,200138,f,Manhattan,Lower East Side,40.79933,-73.95627,Entire home/apt,4,2,1.5,$322.38,2,1,0.56,4.83,250
1000434,200167,f,Manhattan,Greenwich Village,40.79534,-73.97231,Shared room,1,1,1.0,$57.90,3,65,1.74,4.61,275
1000435,200247,f,Brooklyn,DUMBO,40.69451,-73.93034,Entire home/apt,4,3,2.8,$249.59,3,96,1.39,4.89,82
1000436,200354,f,Manhattan,Lower East Side,40.77676,-73.96105,Private room,2,1,1.0,$224.03,2,6,0.21,4.87,319
1000437,200031,f,Queens,Sunnyside,40.72016,-73.7868,Entire home/apt,8,5,4.2,$116.82,1,25,1.66,4.35,117
1000438,200012,f,Brooklyn,Greenpoint,40.65871,-73.96253,Entire home/apt,2,1,1.2,$177.18,1,60,3.8,4.86,28
1000439,200243,t,Manhattan,Chelsea,40.79897,-73.95714,Entire home/apt,4,3,2.2,$248.29,1,27,1.64,4.72,357
1000440,200108,t,Manhattan,Lower East Side,40.7926,-73.96988,Hotel room,2,1,1.0,$202.61,1,49,1.11,4.53,137
1000441,200336,f,Staten Island,Todt Hill,40.54363,-74.15132,Entire home/apt,6,3,3.2,$92.96,3,18,2.64,4.9,156
1000442,200323,t,Manhattan,Harlem,40.78991,-73.97922,Private room,2,1,2.0,$135.19,1,5,2.06,4.81,30
1000443,200194,f,Manhattan,SoHo,40.77241,-73.94953,Entire home/apt,2,2,2.5,$257.34,3,26,0.56,4.75,330
1000444,200308,f,Queens,Sunnyside,40.7273,-73.78808,Entire home/apt,4,2,1.5,$195.70,1,7,1.57,4.82,285
1000445,200133,t,Bronx,Riverdale,40.85641,-73.87982,Entire home/apt,2,2,1.5,$120.72,2,13,0.98,4.87,152
1000446,200395,t,Staten Island,Todt Hill,40.5824,-74.13041,Entire home/apt,3,1,1.0,$149.81,2,21,0.5,4.87,335
1000447,200281,t,Brooklyn,Bushwick,40.70549,-73.9436,Entire home/apt,4,2,2.0,$224.19,1,18,2.96,4.97,57
1000448,200291,t,Manhattan,Lower East Side,40.77953,-73.96716,Entire home/apt,4,2,2.0,$231.33,7,20,1.75,4.93,312
1000449,200163,t,Manhattan,Hell's Kitchen,40.78675,-73.9504,Entire home/apt,3,1,1.0,$135.55,1,1,1.93,4.8,86
1000450,200278,f,Brooklyn,DUMBO,40.66325,-73.9484,Entire home/apt,3,1,1.2,$158.55,2,64,1.04,4.6,122
1000451,200203,f,Brooklyn,Bed-Stuy,40.66144,-73.95938,Shared room,1,1,1.0,$59.22,5,25,1.14,4.76,190
1000452,200096,f,Manhattan,Midtown,40.78875,-73.95905,Private room,2,1,1.0,$149.52,2,7,2.97,4.91,352
1000453,200223,t,Queens,Ridgewood,40.71846,-73.78332,Entire home/apt,4,2,1.5,$135.64,1,8,1.22,4.59,292
1000454,200237,f,Manhattan,Hell's Kitchen,40.79977,-73.94218,Private room,2,1,1.0,$171.88,2,16,1.16,4.5,313
1000455,200117,f,Brooklyn,Greenpoint,40.67925,-73.9538,Private room,2,1,1.0,$152.54,3,34,2.52,4.47,27
1000456,200192,f,Manhattan,SoHo,40.76806,-73.98773,Entire home/apt,4,2,1.5,$263.96,30,67,1.44,4.88,154
1000457,200276,f,Brooklyn,Park Slope,40.69695,-73.96693,Private room,2,1,1.0,$184.61,7,10,2.06,4.31,229
1000458,200106,f,Manhattan,Harlem,40.80137,-73.98423,Private room,2,1,1.0,$180.49,2,0,,5.0,36
1000459,200004,f,Manhattan,Lower East Side,40.77282,-73.97347,Entire home/apt,4,2,2.0,$213.71,30,52,1.32,4.55,5
1000460,200018,f,Manhattan,Upper East Side,40.77255,-73.95722,Entire home/apt,6,3,2.2,$123.45,1,73,0.86,4.73,317
1000461,200307,t,Brooklyn,Williamsburg,40.7054,-73.95406,Shared room,1,1,1.0,$49.17,1,66,0.2,4.74,224
1000462,200020,f,Brooklyn,Park Slope,40.67172,-73.94665,Private room,2,1,1.0,$58.28,5,16,0.86,4.81,32
1000463,200122,t,Brooklyn,Park Slope,40.68632,-73.9465,Entire home/apt,4,2,2.5,$226.53,1,25,0.5,4.77,88
1000464,200137,f,Bronx,Riverdale,40.86561,-73.8476,Entire home/apt,3,1,1.0,$106.18,1,7,1.73,4.6,333
1000465,200080,f,Manhattan,Greenwich Village,40.76532,-73.96339,Entire home/apt,8,4,3.0,$210.40,1,0,,5.0,39
1000466,200154,t,Manhattan,Upper East Side,40.80591,-73.97862,Private room,2,1,1.0,$137.67,2,17,0.47,4.92,168
1000467,200358,t,Queens,Long Island City,40.72379,-73.80282,Private room,1,1,1.0,$59.27,3,29,0.4,4.64,297
1000468,200025,t,Manhattan,Upper East Side,40.77549,-73.99623,Hotel room,2,1,1.0,$189.87,2,78,1.42,4.82,17
1000469,200169,t,Bronx,Mott Haven,40.82488,-73.86364,Entire home/apt,6,4,3.0,$110.47,1,0,,5.0,14
1000470,200059,t,Manhattan,Upper East Side,40.8058,-73.9804,Private room,2,1,1.5,$79.54,2,1,0.46,4.9,131
1000471,200301,t,Bronx,Pelham Bay,40.83516,-73.83928,Private room,2,1,1.5,$34.80,30,41,0.44,4.67,289
1000472,200041,t,Manhattan,Hell's Kitchen,40.76648,-73.99612,Entire home/apt,4,2,1.5,$246.62,5,32,0.52,4.42,317
1000473,200038,t,Queens,Astoria,40.71577,-73.80484,Entire home/apt,3,1,1.2,$178.37,2,39,1.01,4.64,293
1000474,200117,f,Brooklyn,Bushwick,40.65199,-73.94612,Shared room,1,1,1.0,$48.98,30,43,1.55,4.89,208
1000475,200275,t,Staten Island,St. George,40.59373,-74.16949,Private room,2,1,1.0,$36.17,3,12,1.07,4.84,326
1000476,200270,t,Manhattan,Hell's Kitchen,40.78441,-73.96526,Entire home/apt,4,2,1.5,$365.76,1,13,0.75,4.55,278
1000477,200127,f,Brooklyn,Williamsburg,40.67695,-73.94141,Private room,2,1,1.5,$87.84,1,51,1.15,4.84,275
1000478,200399,f,Bronx,Riverdale,40.84776,-73.87699,Entire home/apt,4,2,1.5,$186.67,1,25,1.76,4.82,308
1000479,200003,f,Brooklyn,Bushwick,40.70068,-73.92548,Private room,2,1,1.0,$111.94,3,0,,5.0,276
1000480,200293,t,Brooklyn,Williamsburg,40.69605,-73.92899,Private room,2,1,1.0,$77.21,1,2,2.39,4.65,75
1000481,200373,f,Brooklyn,Williamsburg,40.65458,-73.93031,Entire home/apt,3,1,1.0,$289.41,2,18,2.66,4.83,297
1000482,200016,f,Brooklyn,Brooklyn Heights,40.68803,-73.96725,Hotel room,4,1,1.0,$150.96,1,0,,5.0,312
1000483,200398,f,Brooklyn,Park Slope,40.67498,-73.94005,Private room,2,1,1.0,$139.81,30,2,2.37,4.8,346
1000484,200265,f,Brooklyn,Crown Heights,40.70316,-73.93333,Entire home/apt,4,2,1.5,$213.49,2,5,1.8,4.97,111
1000485,200239,f,Queens,Ridgewood,40.71523,-73.76947,Private room,2,1,1.0,$101.60,30,6,3.54,4.9,265
1000486,200263,f,Manhattan,Hell's Kitchen,40.78376,-73.97504,Entire home/apt,4,3,2.2,$255.28,30,164,0.74,4.55,71
1000487,200398,f,Manhattan,SoHo,40.77819,-73.99555,Entire home/apt,5,2,1.5,$207.18,1,11,4.41,4.53,316
1000488,200134,f,Bronx,Mott Haven,40.84315,-73.85734,Entire home/apt,2,1,1.2,$92.16,2,6,0.23,4.88,20
1000489,200213,f,Queens,Long Island City,40.72242,-73.78859,Entire home/apt,3,1,1.2,$86.14,1,18,0.8,4.93,187
1000490,200015,f,Brooklyn,Greenpoint,40.66523,-73.94631,Private room,1,1,1.5,$94.82,30,4,0.3,4.85,120
1000491,200328,t,Brooklyn,Bushwick,40.68295,-73.94136,Entire home/apt,4,2,1.5,$399.68,2,34,4.2,4.83,341
1000492,200360,f,Manhattan,Upper East Side,40.75902,-73.97779,Private room,2,1,1.5,$105.05,1,25,2.63,4.62,140
1000493,200129,t,Manhattan,Upper East Side,40.80826,-73.97859,Private room,2,1,1.0,$193.21,1,3,2.09,4.6,303
1000494,200352,f,Brooklyn,Crown Heights,40.67844,-73.9455,Entire home/apt,2,1,1.0,$273.09,2,8,3.32,4.92,203
1000495,200122,f,Manhattan,Harlem,40.80662,-73.95184,Private room,2,1,1.5,$83.32,30,13,0.95,4.85,208
1000496,200241,t,Brooklyn,Park Slope,40.69031,-73.9588,Entire home/apt,5,3,2.2,$167.50,3,17,0.26,4.84,8
1000497,200115,f,Manhattan,Midtown,40.78849,-73.96268,Entire home/apt,3,1,1.0,$310.67,7,5,1.38,4.65,184
1000498,200197,t,Staten Island,St. George,40.56902,-74.16326,Entire home/apt,3,1,1.0,$294.55,2,15,0.32,4.72,295
1000499,200222,f,Staten Island,St. George,40.60508,-74.15471,Entire home/apt,4,3,2.2,$130.04,1,1,1.47,4.95,331
1000500,200214,t,Brooklyn,Williamsburg,40.70242,-73.92924,Entire home/apt,4,3,3.2,$145.69,30,139,4.37,4.89,200
1000501,200080,t,Brooklyn,Crown Heights,40.68432,-73.93741,Private room,1,1,2.0,$87.05,1,18,1.33,4.81,63
1000502,200263,t,Manhattan,SoHo,40.76209,-73.9681,Entire home/apt,2,2,1.5,$275.17,30,96,4.1,4.6,349
1000503,200135,f,Queens,Astoria,40.74946,-73.78468,Entire home/apt,4,3,2.2,$122.28,2,13,0.43,4.87,325
1000504,200306,f,Brooklyn,Bed-Stuy,40.68052,-73.91852,Shared room,1,1,1.0,$39.46,1,67,2.03,4.82,319
1000505,200242,t,Manhattan,SoHo,40.78032,-73.98049,Private room,2,1,1.0,$107.66,3,1,1.47,4.82,24
1000506,200386,f,Queens,Astoria,40.73051,-73.7834,Private room,2,1,2.0,$70.31,30,20,1.2,4.73,155
1000507,200303,t,Queens,Flushing,40.70243,-73.79063,Entire home/apt,4,2,2.5,$130.43,30,38,1.04,4.71,220
1000508,200270,t,Bronx,Riverdale,40.85696,-73.86884,Private room,3,1,1.5,$38.97,1,18,1.89,4.5,291
1000509,200287,t,Brooklyn,Bed-Stuy,40.6948,-73.93458,Private room,2,1,1.5,$99.71,1,9,2.71,4.43,138
1000510,200050,f,Brooklyn,Greenpoint,40.71032,-73.95546,Private room,2,1,1.0,$79.40,2,50,1.33,4.97,20
1000511,200189,f,Manhattan,Harlem,40.79556,-73.98646,Private room,2,1,1.5,$99.34,2,10,3.15,4.7,153
1000512,200297,t,Bronx,Riverdale,40.82057,-73.89533,Entire home/apt,5,3,2.8,$115.79,3,5,0.22,4.81,67
1000513,200014,t,Queens,Flushing,40.73627,-73.79214,Entire home/apt,3,1,1.0,$255.65,1,95,2.51,4.74,40
1000514,200389,t,Manhattan,Harlem,40.77591,-73.9978,Entire home/apt,3,1,1.8,$231.17,30,7,3.32,4.84,14
1000515,200232,f,Manhattan,Upper East Side,40.77274,-73.97114,Entire home/apt,2,2,2.0,$212.62,2,6,0.54,4.9,278
1000516,200261,f,Manhattan,Upper East Side,40.795,-73.97145,Private room,2,1,1.0,$62.34,5,2,4.93,4.92,168
1000517,200192,t,Queens,Ridgewood,40.73198,-73.80054,Entire home/apt,4,2,2.0,$215.49,2,12,2.83,4.82,133
1000518,200203,f,Staten Island,St. George,40.60574,-74.16547,Shared room,1,1,1.0,$60.44,2,66,1.16,4.54,198
1000519,200261,t,Manhattan,Lower East Side,40.77261,-73.97859,Shared room,1,1,1.0,$49.55,30,22,1.0,4.75,237
1000520,200113,f,Brooklyn,Brooklyn Heights,40.68634,-73.95978,Entire home/apt,5,2,2.0,$263.60,2,21,0.96,4.52,111
1000521,200374,f,Manhattan,SoHo,40.78514,-73.96873,Entire home/apt,4,3,2.2,$178.39,7,15,1.16,4.95,51
1000522,200352,f,Bronx,Pelham Bay,40.83438,-73.85985,Private room,2,1,1.0,$68.51,30,15,1.96,4.39,136
1000523,200036,f,Queens,Astoria,40.71308,-73.81166,Shared room,1,1,1.0,$44.89,3,15,0.79,4.76,254
1000524,200079,f,Queens,Astoria,40.72969,-73.8198,Entire home/apt,3,1,1.2,$232.53,2,52,1.3,4.85,114
1000525,200275,t,Brooklyn,Bed-Stuy,40.64603,-73.93621,Entire home/apt,3,1,1.0,$183.50,1,33,0.39,4.51,157
1000526,200278,t,Manhattan,Lower East Side,40.79883,-73.9782,Private room,1,1,1.0,$131.16,1,20,2.22,4.67,299
1000527,200162,f,Manhattan,Midtown,40.77308,-73.95612,Private room,2,1,1.0,$113.48,1,70,1.52,4.85,263
1000528,200312,t,Manhattan,Chelsea,40.76592,-73.99165,Entire home/apt,2,2,1.5,$224.37,1,62,0.37,4.71,354
1000529,200017,t,Queens,Long Island City,40.73881,-73.79476,Private room,2,1,1.0,$136.02,1,10,2.27,4.8,306
1000530,200204,f,Queens,Ridgewood,40.74417,-73.827,Entire home/apt,6,3,2.8,$145.50,2,29,0.34,4.65,98
1000531,200017,f,Staten Island,St. George,40.55849,-74.14999,Entire home/apt,3,1,1.0,$110.43,2,38,2.1,4.92,120
1000532,200202,f,Staten Island,Todt Hill,40.58577,-74.1375,Entire home/apt,4,2,2.5,$309.56,2,31,1.5,4.91,89
1000533,200210,f,Brooklyn,Bed-Stuy,40.68082,-73.94173,Entire home/apt,2,2,1.5,$143.94,1,75,1.78,4.79,29
1000534,200078,f,Brooklyn,Williamsburg,40.67236,-73.92034,Entire home/apt,3,1,1.0,$100.06,1,109,1.01,4.85,229
1000535,200056,t,Bronx,Mott Haven,40.82825,-73.85941,Entire home/apt,3,2,2.0,$116.04,3,2,0.23,4.4,138
1000536,200080,f,Queens,Astoria,40.71338,-73.78688,Entire home/apt,4,2,1.5,$127.87,2,10,1.01,4.92,253
1000537,200306,f,Manhattan,Hell's Kitchen,40.76754,-73.96004,Entire home/apt,4,2,1.5,$331.51,2,148,0.52,4.59,30
1000538,200058,t,Brooklyn,Williamsburg,40.67988,-73.91803,Entire home/apt,4,2,2.5,$189.06,2,23,2.09,4.88,161
1000539,200018,t,Manhattan,Greenwich Village,40.77888,-73.96483,Shared room,1,1,1.0,$61.10,5,44,1.62,4.77,155
1000540,200208,t,Bronx,Riverdale,40.83311,-73.86912,Entire home/apt,8,4,4.0,$262.65,2,66,0.74,4.43,322
1000541,200135,f,Brooklyn,DUMBO,40.67979,-73.96711,Entire home/apt,2,1,1.0,$127.46,2,63,0.8,4.93,116
1000542,200332,f,Manhattan,Greenwich Village,40.76184,-73.9622,Private room,3,1,1.0,$191.37,30,24,3.79,4.47,190
1000543,200010,f,Brooklyn,Brooklyn Heights,40.67601,-73.95309,Hotel room,2,2,1.0,$284.67,5,27,3.05,4.74,175
1000544,200069,f,Brooklyn,Crown Heights,40.66715,-73.95468,Entire home/apt,4,3,2.8,$132.86,2,69,1.5,4.72,4
1000545,200341,t,Manhattan,Harlem,40.78479,-73.96452,Private room,2,1,1.0,$143.70,2,72,3.34,4.71,332
1000546,200387,f,Manhattan,Harlem,40.75172,-73.95001,Private room,2,1,1.0,$70.64,1,52,1.06,4.74,11
1000547,200083,f,Brooklyn,DUMBO,40.69833,-73.97916,Private room,1,1,1.0,$77.46,2,36,2.54,4.92,58
1000548,200109,t,Brooklyn,DUMBO,40.69449,-73.92837,Entire home/apt,2,1,1.0,$281.67,30,45,0.73,4.79,320
1000549,200044,f,Brooklyn,Greenpoint,40.67821,-73.96366,Private room,1,1,1.0,$59.18,2,9,0.82,4.83,307
1000550,200398,t,Brooklyn,Williamsburg,40.69343,-73.94782,Entire home/apt,4,3,2.2,$267.97,30,5,0.78,4.8,298
1000551,200132,f,Queens,Flushing,40.73643,-73.76161,Private room,2,1,1.0,$56.43,2,1,2.67,4.59,249
1000552,200018,f,Brooklyn,Bed-Stuy,40.68198,-73.95795,Private room,2,1,1.0,$114.00,30,34,0.91,4.56,338
1000553,200093,f,Brooklyn,DUMBO,40.67316,-73.95604,Entire home/apt,2,2,2.0,$200.00,2,10,3.44,4.69,92
1000554,200294,f,Queens,Long Island City,40.7347,-73.80699,Private room,1,1,1.0,$85.87,1,46,1.04,4.91,318
1000555,200148,t,Manhattan,Harlem,40.77601,-73.99047,Entire home/apt,6,3,2.2,$248.70,2,32,1.7,4.8,110
1000556,200172,f,Manhattan,Chelsea,40.78112,-73.96855,Private room,1,1,2.0,$194.44,1,66,2.63,4.67,305
1000557,200051,t,Manhattan,SoHo,40.74283,-73.96731,Entire home/apt,5,2,2.0,$273.88,1,65,0.32,4.88,294
1000558,200019,f,Brooklyn,Bed-Stuy,40.67751,-73.95567,Entire home/apt,5,3,2.2,$126.06,5,23,0.96,4.48,335
1000559,200120,f,Brooklyn,DUMBO,40.70863,-73.92982,Entire home/apt,3,1,1.0,$115.45,1,35,2.61,4.79,16
1000560,200324,f,Brooklyn,Williamsburg,40.66175,-73.93163,Shared room,1,1,1.0,$43.59,3,13,0.87,4.87,219
1000561,200225,t,Manhattan,Chelsea,40.80177,-73.96922,Entire home/apt,4,2,1.5,$247.66,1,232,0.52,4.49,298
1000562,200066,f,Manhattan,SoHo,40.78852,-73.96612,Entire home/apt,4,2,2.0,$311.50,1,13,0.55,4.93,304
1000563,200141,f,Manhattan,Upper East Side,40.75181,-73.974,Entire home/apt,3,1,1.2,$313.96,30,15,1.93,4.53,4
1000564,200189,f,Manhattan,Hell's Kitchen,40.77952,-73.94975,Private room,1,1,2.0,$94.26,2,68,3.26,4.79,128
1000565,200158,t,Brooklyn,Bed-Stuy,40.68321,-73.94866,Private room,2,1,1.0,$83.18,2,26,2.17,4.8,322
1000566,200098,t,Manhattan,Lower East Side,40.78175,-73.95585,Entire home/apt,3,1,1.0,$237.23,2,9,0.81,4.93,111
1000567,200158,t,Manhattan,Chelsea,40.78033,-73.98167,Entire home/apt,3,1,1.0,$366.53,2,7,2.9,4.94,23
1000568,200246,f,Queens,Sunnyside,40.72406,-73.78079,Entire home/apt,2,1,1.8,$119.83,30,27,0.95,4.49,28
1000569,200344,f,Manhattan,Lower East Side,40.79054,-73.97054,Entire home/apt,3,1,1.0,$272.59,3,1,0.76,4.89,131
1000570,200236,f,Brooklyn,Brooklyn Heights,40.68107,-73.9526,Entire home/apt,2,2,1.5,$153.75,2,27,1.52,4.86,43
1000571,200033,f,Brooklyn,Crown Heights,40.67529,-73.95415,Private room,2,1,1.0,$82.55,7,15,3.08,4.89,320
1000572,200361,t,Manhattan,Lower East Side,40.77868,-73.95101,Entire home/apt,3,1,1.2,$710.46,1,23,1.36,4.58,206
1000573,200241,f,Brooklyn,Greenpoint,40.66203,-73.95453,Entire home/apt,5,2,1.5,$229.78,2,35,1.59,4.78,215
1000574,200330,f,Queens,Long Island City,40.70939,-73.81696,Entire home/apt,4,2,1.5,$138.51,30,21,0.59,4.92,243
1000575,200338,f,Bronx,Pelham Bay,40.842,-73.87406,Shared room,1,1,1.0,$41.00,2,76,0.58,4.92,30
1000576,200275,f,Manhattan,Greenwich Village,40.80953,-73.97544,Shared room,1,1,1.0,$83.46,5,6,0.24,4.83,265
1000577,200071,f,Bronx,Mott Haven,40.86414,-73.85028,Private room,1,1,1.0,$142.65,3,88,0.58,4.96,10
1000578,200313,f,Brooklyn,Bed-Stuy,40.67507,-73.91255,Entire home/apt,2,1,1.2,$238.30,5,4,0.6,4.76,81
1000579,200216,f,Manhattan,Lower East Side,40.78713,-73.9485,Entire home/apt,5,2,1.5,$414.42,30,141,1.62,4.81,155
1000580,200079,f,Brooklyn,Brooklyn Heights,40.69915,-73.93798,Entire home/apt,2,1,1.0,$293.47,1,35,2.26,4.79,165
1000581,200169,t,Staten Island,St. George,40.59077,-74.14084,Entire home/apt,4,2,1.5,$176.94,1,4,0.88,4.59,207
1000582,200298,t,Brooklyn,Crown Heights,40.66104,-73.94334,Entire home/apt,3,2,2.0,$300.55,2,49,0.29,4.84,23
1000583,200180,t,Manhattan,Lower East Side,40.79921,-73.94831,Private room,2,1,1.0,$112.61,3,13,1.42,4.66,294
1000584,200116,f,Brooklyn,Bed-Stuy,40.66739,-73.93627,Private room,1,1,1.5,$119.26,1,78,3.29,4.77,178
1000585,200260,t,Manhattan,Chelsea,40.78536,-73.97297,Private room,1,1,1.0,$96.60,1,4,1.9,4.81,331
1000586,200260,t,Manhattan,Lower East Side,40.78844,-73.96793,Entire home/apt,4,2,1.5,$412.16,2,6,0.67,4.74,49
1000587,200005,t,Manhattan,Midtown,40.79122,-73.94957,Private room,1,1,1.0,$70.91,30,24,2.61,4.9,6
1000588,200297,f,Manhattan,Chelsea,40.79486,-73.96654,Entire home/apt,4,2,1.5,$471.94,3,40,0.39,4.77,99
1000589,200108,f,Manhattan,Greenwich Village,40.81107,-73.95455,Entire home/apt,2,1,1.8,$274.52,2,12,0.63,4.72,80
1000590,200343,f,Manhattan,Greenwich Village,40.78171,-73.98946,Private room,2,1,1.5,$108.33,1,4,3.38,4.8,240
1000591,200360,t,Brooklyn,Park Slope,40.66338,-73.9302,Entire home/apt,3,1,1.0,$274.56,2,40,0.88,4.94,323
1000592,200117,t,Manhattan,Chelsea,40.77365,-73.98632,Entire home/apt,4,2,1.5,$311.04,1,86,2.56,4.8,180
1000593,200357,f,Manhattan,SoHo,40.77173,-73.98151,Entire home/apt,5,3,2.8,$262.02,1,66,1.19,4.93,292
1000594,200331,t,Queens,Ridgewood,40.74096,-73.79725,Private room,2,1,1.5,$66.84,30,34,1.88,4.8,82
1000595,200331,t,Brooklyn,Greenpoint,40.65761,-73.94373,Private room,1,1,1.5,$100.11,30,55,0.71,4.62,53
1000596,200013,t,Brooklyn,Brooklyn Heights,40.68153,-73.95139,Entire home/apt,3,1,1.0,$172.02,1,43,1.78,4.53,89
1000597,200142,f,Manhattan,Upper East Side,40.80044,-73.97751,Private room,2,1,1.0,$103.76,1,19,1.35,4.36,202
1000598,200188,f,Manhattan,Harlem,40.79973,-73.96225,Entire home/apt,3,1,1.2,$268.64,2,11,0.77,4.99,30
1000599,200281,t,Manhattan,SoHo,40.797,-73.98768,Entire home/apt,4,3,2.2,$229.35,2,18,0.99,4.79,192
1000600,200115,t,Manhattan,Chelsea,40.78457,-73.97199,Private room,1,1,1.0,$141.64,1,9,0.38,4.42,99
1000601,200236,f,Manhattan,Hell's Kitchen,40.76177,-73.95462,Private room,1,1,1.5,$94.88,2,54,1.94,4.64,348
1000602,200338,f,Manhattan,SoHo,40.77084,-73.98034,Hotel room,4,2,1.0,$307.15,1,11,2.91,4.62,88
1000603,200010,f,Manhattan,Chelsea,40.7679,-73.96068,Entire home/apt,5,2,2.0,$385.20,3,13,0.85,4.84,122
1000604,200199,f,Manhattan,Harlem,40.76021,-73.96193,Private room,2,1,1.0,$157.25,3,21,1.39,4.86,46
1000605,200252,f,Brooklyn,Brooklyn Heights,40.69387,-73.93614,Private room,2,1,1.5,$95.74,2,38,0.88,4.76,145
1000606,200050,f,Manhattan,SoHo,40.79379,-73.95981,Private room,2,1,2.0,$78.33,2,3,0.91,4.77,2
1000607,200142,f,Manhattan,Lower East Side,40.76886,-73.94968,Entire home/apt,5,3,2.2,$281.93,30,30,0.23,4.78,17
1000608,200271,f,Brooklyn,Bushwick,40.6713,-73.9452,Private room,2,1,1.0,$206.95,30,23,0.16,4.94,313
1000609,200016,t,Brooklyn,Brooklyn Heights,40.67321,-73.93683,Private room,2,1,1.0,$82.93,1,48,2.96,4.85,326
1000610,200002,f,Manhattan,Hell's Kitchen,40.77503,-73.9702,Entire home/apt,3,1,1.0,$210.93,1,14,0.2,4.46,80
1000611,200158,f,Brooklyn,Crown Heights,40.65967,-73.92673,Entire home/apt,2,2,1.5,$145.47,2,0,,5.0,152
1000612,200030,t,Brooklyn,DUMBO,40.68826,-73.94858,Entire home/apt,4,3,2.2,$188.34,1,2,2.17,4.83,307
1000613,200082,f,Manhattan,Chelsea,40.77606,-73.96153,Private room,2,1,1.0,$71.81,2,82,1.51,4.87,298
1000614,200031,f,Queens,Long Island City,40.71759,-73.79302,Private room,2,1,1.0,$35.45,2,18,1.06,4.82,66
1000615,200236,f,Bronx,Riverdale,40.86222,-73.87697,Private room,2,1,1.0,$38.52,2,7,3.05,4.95,88
1000616,200333,f,Manhattan,Midtown,40.78863,-73.96646,Private room,2,1,1.0,$141.84,2,33,0.51,4.77,134
1000617,200148,f,Manhattan,SoHo,40.78164,-73.97876,Entire home/apt,2,1,1.2,$156.98,2,11,0.44,4.7,201
1000618,200177,t,Queens,Sunnyside,40.74642,-73.80386,Entire home/apt,8,4,3.0,$149.84,30,6,1.2,4.68,178
1000619,200370,f,Brooklyn,DUMBO,40.65102,-73.93459,Entire home/apt,2,1,1.0,$114.11,1,59,1.34,4.84,338
1000620,200035,f,Manhattan,Midtown,40.76508,-73.96082,Entire home/apt,4,2,2.0,$331.34,3,33,3.3,4.89,78
1000621,200023,t,Manhattan,Harlem,40.80312,-73.96175,Entire home/apt,6,3,3.2,$365.55,1,9,0.97,4.84,84
1000622,200106,t,Manhattan,Greenwich Village,40.79917,-73.9409,Entire home/apt,4,2,1.5,$382.17,1,50,4.86,4.76,20
1000623,200097,f,Brooklyn,Park Slope,40.6927,-73.93924,Entire home/apt,3,1,1.0,$473.72,2,81,3.46,4.83,164
1000624,200230,t,Brooklyn,Park Slope,40.70271,-73.91788,Entire home/apt,3,1,1.0,$235.24,1,13,1.62,4.8,27
1000625,200227,f,Manhattan,Chelsea,40.80963,-73.97858,Entire home/apt,2,2,1.5,$257.45,1,12,3.12,4.8,236
1000626,200371,t,Brooklyn,DUMBO,40.65789,-73.9525,Entire home/apt,4,2,1.5,$168.32,1,42,3.21,4.62,287
1000627,200100,t,Brooklyn,Park Slope,40.68875,-73.94181,Entire home/apt,2,1,1.0,$241.47,2,15,0.31,4.81,184
1000628,200055,f,Manhattan,SoHo,40.78,-73.96279,Private room,1,1,1.0,$94.45,3,8,2.32,4.84,309
